MIN=0	-30	-3	-300	0	
60,5	2,34	-1,7475	-159,3	NAN	
60,6	2,34	-1,7475	-159,3	NAN	
60,7	2,34	-1,7475	-159,3	NAN	
60,8	2,34	-1,7475	-159,3	NAN	
60,9	2,34	-1,7475	-159,3	NAN	
61	2,34	-1,7475	-159,3	NAN	
61,1	2,34	-1,7475	-159,3	NAN	
61,2	2,34	-1,7475	-159,3	NAN	
61,3	2,34	-1,7475	-159,3	NAN	
61,4	2,34	-1,7475	-159,3	NAN	
61,5	2,34	-1,7475	-159,3	NAN	
61,6	2,325	-1,7475	-159,3	NAN	
61,7	2,325	-1,7475	-159,3	NAN	
61,8	2,325	-1,7475	-159,3	NAN	
61,9	2,325	-1,7475	-159,3	NAN	
62	2,325	-1,7475	-159,3	NAN	
62,1	2,325	-1,7475	-159,3	NAN	
62,2	2,325	-1,7475	-159,3	NAN	
62,3	2,325	-1,7475	-159,3	NAN	
62,4	2,325	-1,7475	-159,3	NAN	
62,5	2,325	-1,746	-159,15	NAN	
62,6	2,325	-1,746	-159,15	NAN	
62,7	2,325	-1,746	-159,15	NAN	
62,8	2,325	-1,746	-159,15	NAN	
62,9	2,325	-1,746	-159,15	NAN	
63	2,325	-1,746	-159,15	NAN	
63,1	2,325	-1,746	-159,15	NAN	
63,2	2,325	-1,746	-159,15	NAN	
63,3	2,325	-1,746	-159,15	NAN	
63,4	2,325	-1,746	-159,15	NAN	
63,5	2,325	-1,7475	-159,15	NAN	
63,6	2,325	-1,7475	-159,15	NAN	
63,7	2,325	-1,7475	-159,15	NAN	
63,8	2,325	-1,7475	-159,15	NAN	
63,9	2,325	-1,7475	-159,15	NAN	
